"quarter3","total_wage","ID"
"103","1139043","2268605"
"131","1993645","2268606"
"36","511529","2268607"
"12","161401","2268608"
"119","2141496","2268609"
"687","13098348","2268610"
"19","215650","2268611"
"54","773424","2268612"
"1034","24698889","2268613"
"5","93196","2268614"
"30","531522","2268615"
"588","14480796","2268616"
"1259","33677831","2268617"
"756","22734603","2268618"
"125","2252210","2268619"
"207","3238687","2268620"
"657","16413510","2268621"
"43","726990","2268622"
"239","4714820","2268623"
"6","132677","2268624"
"54","1228654","2268625"
"1077","26389934","2268626"
"34","914022","2268627"
"153","3884784","2268628"
"90","1855483","2268629"
"755","13664163","2268630"
"69","2044796","2268631"
"72","1278342","2268632"
"1779","71218621","2268633"
"82","1681969","2268634"
"45","1504936","2268635"
"65","1036867","2268636"
"15","197539","2268637"
"590","16851462","2268638"
"1460","30237765","2268639"
"725","17597628","2268640"
"679","15919490","2268641"
"1219","29978820","2268642"
"3038","104896452","2268643"
"253","3917101","2268644"
"3415","87700692","2268645"
"93","1315930","2268646"
"527","9999785","2268647"
"947","16916048","2268648"
"500","13380774","2268649"
"32","426447","2268650"
"305","6486436","2268651"
"32","519919","2268652"
"103","1139043","2268653"
"203","3271987","2268654"
"20","277163","2268655"
"36","511529","2268656"
"119","2141496","2268657"
"687","13098348","2268658"
"29","436911","2268659"
"24","308846","2268660"
"241","3837155","2268661"
"54","773424","2268662"
"588","14480796","2268663"
"3415","87700692","2268664"
"386","8091753","2268665"
"125","2252210","2268666"
"657","16413510","2268667"
"67","1129848","2268668"
"239","4714820","2268669"
"6","132677","2268670"
"90","1855483","2268671"
"821","14721730","2268672"
"1779","71218621","2268673"
"82","1681969","2268674"
"45","1504936","2268675"
"1258","27111287","2268676"
"305","6486436","2268677"
"812","15350558","2268678"
"131","1993645","2268679"
"66","1057567","2268680"
"45","1504936","2268681"
"3415","87700692","2268682"
"919","23421765","2268683"
"659","15687318","2268684"
"693","17077709","2268685"
"211","3305633","2268686"
"54","773424","2268687"
"173","3370150","2268688"
"3038","104896452","2268689"
"21500","509623650","2268690"
"1011","23880231","2268691"
"33","528718","2268692"
"397","6745180","2268693"
"20","416778","2268694"
"182","3938329","2268695"
"106","2631097","2268696"
"119","2336538","2268697"
"16","401166","2268698"
"61","981731","2268699"
"60","1168752","2268700"
"74","1272119","2268701"
"21","194398","2268702"
"417","9657836","2268703"
"2147","57712250","2268704"
"97","1114531","2268705"
"319","7633420","2268706"
"27","543679","2268707"
"143","2237404","2268708"
"728","14012336","2268709"
"26","514557","2268710"
"64","1319467","2268711"
"123","2389233","2268712"
"1433","31457502","2268713"
"258","5234767","2268714"
"1219","32338601","2268715"
"623","17552501","2268716"
"561","10116616","2268717"
"352","6168448","2268718"
"1632","35511649","2268719"
"326","7154189","2268720"
"285","5145790","2268721"
"35","739140","2268722"
"94","1682041","2268723"
"38","433402","2268724"
"92","3043773","2268725"
"835","17117951","2268726"
"195","4469738","2268727"
"77","1601507","2268728"
"266","5534184","2268729"
"559","17831975","2268730"
"163","4074825","2268731"
"40","568552","2268732"
"144","2796445","2268733"
"149","2973224","2268734"
"60","968758","2268735"
"2767","73663478","2268736"
"112","2086040","2268737"
"15","156440","2268738"
"14","173455","2268739"
"202","3530114","2268740"
"79","1715844","2268741"
"54","1259023","2268742"
"184","3678252","2268743"
"827","24515849","2268744"
"146","2382253","2268745"
"2145","54718885","2268746"
"2105","44793371","2268747"
"2652","57189111","2268748"
"2201","53513586","2268749"
"3986","106002079","2268750"
"812","14063379","2268751"
"2649","58376048","2268752"
"396","6995756","2268753"
"643","11017835","2268754"
"2867","71405459","2268755"
"1369","32424794","2268756"
"53","945496","2268757"
"412","6901620","2268758"
"256","5210448","2268759"
"106","2631097","2268760"
"180","3347196","2268761"
"75","1028966","2268762"
"78","1270571","2268763"
"84","1487249","2268764"
"417","9657836","2268765"
"2147","57712250","2268766"
"395","6917850","2268767"
"564","12074280","2268768"
"502","9101360","2268769"
"169","2751961","2268770"
"1433","31457502","2268771"
"2649","58376048","2268772"
"561","10116616","2268773"
"1632","35511649","2268774"
"655","13657329","2268775"
"285","5145790","2268776"
"94","1682041","2268777"
"266","5534184","2268778"
"692","20806842","2268779"
"149","2973224","2268780"
"2767","73663478","2268781"
"112","2086040","2268782"
"14","173455","2268783"
"202","3530114","2268784"
"1968","50825321","2268785"
"412","6901620","2268786"
"2708","67828866","2268787"
"119","2336538","2268788"
"133","2974867","2268789"
"14","173455","2268790"
"202","3530114","2268791"
"2649","58376048","2268792"
"1378","35195823","2268793"
"2043","44376993","2268794"
"1849","39582923","2268795"
"379","6712127","2268796"
"143","2237404","2268797"
"509","12701609","2268798"
"3986","106002079","2268799"
"22235","548302313","2268800"
"447","7297370","2268801"
"273","6715245","2268802"
"89","1231580","2268803"
"23","215650","2268804"
"35","494401","2268805"
"37","440742","2268806"
"29","318546","2268807"
"53","559116","2268808"
"50","668515","2268809"
"45","724460","2268810"
"1473","33138278","2268811"
"86","1276384","2268812"
"64","1074149","2268813"
"283","4300575","2268814"
"11","148624","2268815"
"1461","23452870","2268816"
"19","105246","2268817"
"37","324466","2268818"
"629","10519357","2268819"
"3","56265","2268820"
"1266","30121135","2268821"
"10132","299214283","2268822"
"61","733116","2268823"
"28","241041","2268824"
"141","2407667","2268825"
"168","4136673","2268826"
"173","2506987","2268827"
"22","397101","2268828"
"99","1503833","2268829"
"1301","27836268","2268830"
"39","573473","2268831"
"54","1015562","2268832"
"417","20917112","2268833"
"45","642450","2268834"
"91","1274827","2268835"
"8","112475","2268836"
"1532","29021396","2268837"
"13","139826","2268838"
"89","1687244","2268839"
"89","1755124","2268840"
"34","434484","2268841"
"6","108919","2268842"
"97","1671890","2268843"
"403","8285337","2268844"
"726","11405672","2268845"
"285","4292150","2268846"
"1009","17844049","2268847"
"1239","35832679","2268848"
"2798","59142531","2268849"
"340","5163018","2268850"
"13221","358234228","2268851"
"79","828515","2268852"
"539","9376453","2268853"
"1612","34673880","2268854"
"577","9145670","2268855"
"41","361744","2268856"
"359","6571435","2268857"
"85","1162916","2268858"
"37","440742","2268859"
"64","775628","2268860"
"46","750863","2268861"
"63","643053","2268862"
"64","1074149","2268863"
"45","724460","2268864"
"1473","33138278","2268865"
"10","212685","2268866"
"107","1403654","2268867"
"348","4866082","2268868"
"11","148624","2268869"
"629","10519357","2268870"
"13221","358234228","2268871"
"61","733116","2268872"
"141","2407667","2268873"
"273","5921038","2268874"
"173","2506987","2268875"
"22","397101","2268876"
"417","20917112","2268877"
"85","1185853","2268878"
"1532","29021396","2268879"
"13","139826","2268880"
"89","1687244","2268881"
"89","1755124","2268882"
"625","9894620","2268883"
"1037","8949952","2268884"
"359","6571435","2268885"
"1534","33871394","2268886"
"29","318546","2268887"
"40","543403","2268888"
"89","1687244","2268889"
"89","1755124","2268890"
"13221","358234228","2268891"
"993","31709436","2268892"
"913","16433166","2268893"
"200","3129234","2268894"
"311","4541616","2268895"
"11","148624","2268896"
"144","2228293","2268897"
"2798","59142531","2268898"
"141080","3861195892","2268899"
"1718","40911225","2268900"
"114","1687079","2268901"
"9133","197733812","2268902"
"1206","18362099","2268903"
"229","3530557","2268904"
"400","8062680","2268905"
"570","10411605","2268906"
"358","5864115","2268907"
"100","1524349","2268908"
"282","4798853","2268909"
"385","9440430","2268910"
"28","647004","2268911"
"87","1204931","2268912"
"491","10739011","2268913"
"5425","115032757","2268914"
"91","1220249","2268915"
"98","1363190","2268916"
"139","2067776","2268917"
"452","6594754","2268918"
"434","8504231","2268919"
"38","514595","2268920"
"584","10940995","2268921"
"11312","201098414","2268922"
"94","1300579","2268923"
"283","4937088","2268924"
"85","2118865","2268925"
"3625","89744033","2268926"
"145","2698920","2268927"
"10907","296431460","2268928"
"35033","1331312912","2268929"
"456","11826672","2268930"
"703","10969183","2268931"
"4853","91825872","2268932"
"438","9598503","2268933"
"4384","72833162","2268934"
"36","605072","2268935"
"273","4513854","2268936"
"71","949444","2268937"
"834","16075126","2268938"
"10517","249449826","2268939"
"191","4320528","2268940"
"729","12642808","2268941"
"1608","30412874","2268942"
"1904","40254386","2268943"
"234","3691224","2268944"
"43","902433","2268945"
"113","1584560","2268946"
"204","2946190","2268947"
"97","1956947","2268948"
"13750","409208687","2268949"
"237","3765838","2268950"
"20","322756","2268951"
"159","2060847","2268952"
"801","13239577","2268953"
"82","3321624","2268954"
"141","1446543","2268955"
"296","6466801","2268956"
"5514","151083865","2268957"
"44","609133","2268958"
"61","537222","2268959"
"5089","111890191","2268960"
"5639","107168275","2268961"
"5348","120677166","2268962"
"13869","298149453","2268963"
"24657","705640147","2268964"
"1139","18102351","2268965"
"66724","1992237772","2268966"
"1353","22570056","2268967"
"2027","31296044","2268968"
"6794","142488670","2268969"
"2143","48922977","2268970"
"343","5217636","2268971"
"1226","18684855","2268972"
"428","8709684","2268973"
"570","10411605","2268974"
"455","7821062","2268975"
"258","3678724","2268976"
"471","7382292","2268977"
"819","17944661","2268978"
"491","10739011","2268979"
"5425","115032757","2268980"
"327","5669129","2268981"
"815","12746047","2268982"
"826","13602643","2268983"
"678","12241574","2268984"
"3625","89744033","2268985"
"66724","1992237772","2268986"
"456","11826672","2268987"
"4853","91825872","2268988"
"908","18187086","2268989"
"4384","72833162","2268990"
"273","4513854","2268991"
"1608","30412874","2268992"
"2127","45022553","2268993"
"204","2946190","2268994"
"13750","409208687","2268995"
"237","3765838","2268996"
"159","2060847","2268997"
"801","13239577","2268998"
"4090","90079796","2268999"
"1226","18684855","2269000"
"5881","126859429","2269001"
"358","5864115","2269002"
"223","4768167","2269003"
"159","2060847","2269004"
"801","13239577","2269005"
"66724","1992237772","2269006"
"11506","254329901","2269007"
"4739","111888719","2269008"
"5211","98458591","2269009"
"741","11483778","2269010"
"584","10940995","2269011"
"1325","26814137","2269012"
"24657","705640147","2269013"
"8070","169289723","2269014"
"190","6023959","2269015"
"120","1657584","2269016"
"30","704621","2269017"
"670","12969039","2269018"
"804","13767160","2269019"
"372","7547733","2269020"
"488","14904373","2269021"
"1146","32704336","2269022"
"15","381994","2269023"
"171","3889866","2269024"
"816","10227689","2269025"
"373","5515206","2269026"
"10","206330","2269027"
"22","232212","2269028"
"60","1312283","2269029"
"1236","27446623","2269030"
"140","3540829","2269031"
"646","14932832","2269032"
"294","6131263","2269033"
"422","8838739","2269034"
"1065","16132383","2269035"
"1724","42350996","2269036"
"28","534230","2269037"
"2465","53876498","2269038"
"5","57663","2269039"
"12","180625","2269040"
"731","14662261","2269041"
"250","7091947","2269042"
"30","704621","2269043"
"670","12969039","2269044"
"23","448728","2269045"
"372","7547733","2269046"
"2465","53876498","2269047"
"15","381994","2269048"
"171","3889866","2269049"
"816","10227689","2269050"
"60","1312283","2269051"
"1236","27446623","2269052"
"546","13625840","2269053"
"685","13351033","2269054"
"2465","53876498","2269055"
"1016","15080801","2269056"
"390","8528739","2269057"
"174","3990015","2269058"
"31","729621","2269059"
"1724","42350996","2269060"
"19619","670331608","2269061"
"92","5019775","2269062"
"54","1176598","2269063"
"13","540608","2269064"
"18","378163","2269065"
"20","307401","2269066"
"283","6149008","2269067"
"725","21349288","2269068"
"892","36047117","2269069"
"1857","49237469","2269070"
"4865","198029041","2269071"
"98","3109974","2269072"
"823","16303007","2269073"
"262","5523370","2269074"
"884","21753295","2269075"
"48","1317034","2269076"
"256","5771808","2269077"
"174","4948118","2269078"
"3323","71243168","2269079"
"5","54736","2269080"
"475","20002181","2269081"
"295","10672012","2269082"
"846","17257005","2269083"
"892","36047117","2269084"
"1097","33551407","2269085"
"5180","120480637","2269086"
"58","874363","2269087"
"6576","243625256","2269088"
"116","1456323","2269089"
"91","2819144","2269090"
"381","9258982","2269091"
"101","5338781","2269092"
"13","540608","2269093"
"20","385113","2269094"
"20","307401","2269095"
"283","6149008","2269096"
"58","1180945","2269097"
"892","36047117","2269098"
"6576","243625256","2269099"
"98","3109974","2269100"
"823","16303007","2269101"
"262","5523370","2269102"
"256","5771808","2269103"
"174","4948118","2269104"
"3323","71243168","2269105"
"5","54736","2269106"
"289","10549244","2269107"
"381","9258982","2269108"
"5","54736","2269109"
"6576","243625256","2269110"
"993","31297359","2269111"
"892","36047117","2269112"
"837","16871934","2269113"
"98","2175162","2269114"
"5180","120480637","2269115"
"27242","975208131","2269116"
"64","883733","2269117"
"23","481639","2269118"
"61","616392","2269119"
"96","3991691","2269120"
"201","3377340","2269121"
"38","593607","2269122"
"889","20389168","2269123"
"33","420734","2269124"
"1168","34514615","2269125"
"20853","773974969","2269126"
"22","275571","2269127"
"127","2207377","2269128"
"13","296206","2269129"
"1359","67715974","2269130"
"63","1492597","2269131"
"157","2797522","2269132"
"1119","36090515","2269133"
"14","185240","2269134"
"411","8479195","2269135"
"102","3647549","2269136"
"29","576186","2269137"
"70","906945","2269138"
"818","17957231","2269139"
"2287","70605130","2269140"
"39","656033","2269141"
"23187","864054347","2269142"
"87","857516","2269143"
"206","3417539","2269144"
"65","895733","2269145"
"79","770967","2269146"
"96","3991691","2269147"
"201","3377340","2269148"
"39","612633","2269149"
"33","420734","2269150"
"23187","864054347","2269151"
"22","275571","2269152"
"127","2207377","2269153"
"157","2797522","2269154"
"1119","36090515","2269155"
"14","185240","2269156"
"71","1011310","2269157"
"206","3417539","2269158"
"14","185240","2269159"
"23187","864054347","2269160"
