"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text"
"22810","B004LL7GHO","A2QW3U7T82OI4P","Joshua Mang","0","3","1","1342051200","Taste: definitely a matter of personal preference","I am constantly trying new foods, and when I read about the nutritious value of almondmilk, I decided to get a two-pack. About two weeks later, I opened my first one and gagged when I added it to my cereal. The taste was just unbearable, and for once, I found my vocabulary lacking in adjectives to describe it's taste. I checked the expiration date, which wasn't for another 8 months, and left it onto my refrigerator. Perhaps I purchased a bad batch, because the other one started bloating just sitting on my counter (I purchased the shelf-life ones and refrigerated them after opening).The only way I can tolerate the taste is to put some protein powder in it and mix it with some agave syrup. I've eaten a lot of MRE's in my time in the Army, and this easily ranks below any nasty thing I've eaten (or drank). I'll stick with my regular 2% milk and continue with a vitamin supplement for nutrition."
"22811","B004LL7GHO","A25JCVM4MA08M8","C. Boudreau ""thebostonbrat""","5","14","3","1326153600","Disappointed in Search Engine","I thought I was ordering unsweetened, since I typed ""Almond Milk Unsweetened"" in the search bar. This product came up as the #2 selection, and the price was good, so I bought it. After it arrived, I noticed that it had cane sugar in the ingredients. You would think with unsweetened in the search engine, Amazon would do a better sorting job than to have a sweetened version as the #2 choice. My fault for not looking more closely. Live and learn, the Amazon search engine isn't perfect.Since I cannot have sugar, I cannot rate the product."
"22812","B004LL7GHO","A2U3SZ34Q14CNX","Crystal","0","7","1","1339977600","OMG It's the nastiest of nasty!! I love almonds but not almond milk!!!","I just bought my first carton of almond milk, and I have to say I seriously about peuked.. It's got a very bitter taste, one that I can't explain... I wish now I wouldn't have wasted my money... I love milk don't get me wrong, but this is TERRIBLE!!!!!!!!!! YUCK :("
"22813","B0060ZIV8C","A36J3H8L314Y5V","jenny spam","1","1","5","1328486400","Delicious","I know the fresh one in my supermarket was very privy and doesn't last long these taste wonderful love them"
"22814","B003SMYTCM","A16TWP3T9S2ZMM","Jacob in Seattle","3","3","2","1340323200","They don't taste like peanut butter at all","I'm going to be honest here, I was intrigued by the marketing, packaging and general assumption that this treat would at least somewhat taste like peanut butter, after all, I only give my dog the best. I consider myself a first line of defense of sorts for my dog. After purchasing this product, I was sitting in my car and my curiosity got the better of me. I tried one. It didn't taste bad, but it definitely didn't taste like peanut butter AT ALL. Zero peanut butter taste. How does a company get away with such blatant false advertisement like this. It's shocking, shocking I say.But in all seriousness, there is no peanut butter flavor at all. Why say it when it's not true?Dog still loves them though. But then again, the only thing he doesn't like is olives."
"22815","B003SMYTCM","A3AM4G6MGBHW2K","G. Burnard ""bargain hunter""","1","1","5","1306281600","Pups say ""Great stuff""","My grandpuppies love this stuff, & it's very hard to find in my area. Haven't tried it myself, but they think it's tops."
"22816","B003SMYTCM","A3BCUMR9A6IHM8","Sabrina L. WEST ""SHUG""","1","1","5","1299110400","Best for my pet","My Shih Tzu loves this treat. She will not eat any other kind of pet treat. I ran out and was awaiting shipment. In the meantime, I bought some cheetos cheese puffs and cut a puff into fourths. She noticed the difference. Needless to say, she had to be without her treat for almost a week. I promise to be a better mom next time."
"22817","B003SMYTCM","A28VYYLKAGEZHE","Richard Roy","1","1","4","1297382400","Great for a buck","The price on these fell to a $1, so I bought 20 of them.  I'm pretty sure they lost money on that deal.  I was raised the next day.  Anyway, the product is great.  Dogs love them.  But I'm pretty sure they'd love stale popcorn too.. hmmm.."
"22818","B003SMYTCM","A2LTL6BRMCCSD0","Joe Chambrone","1","1","5","1290470400","It Like Dog Crack","My dog has to have it every night it is the one treat that is a must have in the house.Its funny  to watch him he run to were we keep it and stares and look at you till you give in ."
"22819","B003SMYTCM","AWZR12NR1ZAR0","Christine M. Claus ""c""","0","0","5","1341792000","best doggie treats","My dogs absolutely love these treats! Pup corn is great because we have older Italian greyhounds with bad and lots of missing teeth and they love them!"
"22820","B003SMYTCM","A324Y6NI14QP0K","Brad","1","2","4","1325030400","Healthy and flavorful option, but not cheap","My dog enjoys these treats, but they are expensive in terms of cost per pound. I had received the cheese version in a large bag from a family member as a gift, but this bag is significantly smaller. I think they bought it at a store like Big Lots for less."
"22821","B004LLBASK","A29SF0C9XJ92AD","Daniel E. Appling","1","1","5","1334448000","Awesome!!!!!","These chips are fabulous!  If you are looking for a great Gluten Fee chip that is not genetically engineered you've found it!  Add some hummus and you are in heaven!  These chips are perfect.  I like this one because it is simple goodness with nothing added except sea salt."
"22822","B00119QGYI","A24NG3DYKB57XF","Richmund Fries","1","1","3","1222128000","Not the best but not the worst.","After using Almond Powder in Europe, I decided to try my luck with it in the US and couldn't find it anywhere. Finally I bumped into this and decided to try my luck. Personally I thought it still too coarse to be called a ""powder"". But so far I still haven't found any other company that holds this product around here so if I am ever in need of Almond Powder again I'd probably go back to this company for more."
"22823","B001KYQKK4","A2SS1EO42RP50L","A. Simmons ""Peace and Blessings!!""","5","5","5","1332201600","Good Stuff","This version of 5-hr Energy DOES HAVE caffeine. If you read the label carefully, it states that this decaf version has 6mg of caffeine.  I like that it has a smaller amount of caffeine compared to the original."
"22824","B001KYQKK4","A2A8OODCUFAK72","Dean","2","2","4","1312156800","Not super Peppy, but does the trick, and no caffeine is a SUPER plus!!!","Love it!  it doesn't hit as hard as normal 5-hour, or most energy drinks, but It is no caffeine, so that's awesome!  that's the reason i bought it was the no-caffeine, and for that, there's no better product."
"22825","B001KYQKK4","A1VBWGON25QRIR","Colleen Bain ""Colleen Bain, M.A. of Enhanced ...","2","2","4","1295308800","5 hour enery review","This product was very good.  You get as much energy as the regular brand just not as much WOW without the caffeine.  I use this product often when I do not want to add caffeine to my day."
"22826","B001KYQKK4","AN3L8GJF2IY5W","S. Willey ""HRH at the Royal Westfield Resdence""","1","1","5","1340582400","Best Pre-Gym Smoothie Ingredient Ever","My doctor recommended the normal 5-hour energy several years ago when I was having mid day slumps and required naps. It worked great while I needed it. Now I have switched to this. I add it to a smoothies about half an hour before I hit the gym and my workouts are great, I have tremendous stamina and do interval treadmill training with no problem, even if it's been a long day.The great thing about it is that you don't really know it's working. After I finish at the gym I realize how much energy i had, but when I am actually doing the routines I don't really notice the energy, it simply happens.I recommend this for anyone, particularly if you don't like, want and can't ingest caffeine.One caution, it has a citrus flavor that, even in a smoothie with mixed berry yogurt, cranberry juice, banana and mixed frozen berries comes through. It's a good taste, unless you don't like citrus."
"22827","B001KYQKK4","A35WYW1ZSUVKYG","West Side Jeff","1","1","4","1339718400","Nice boost for the afternoon","I sometimes use these on days where I haven't had much sleep or where I'm doing a ton of work. It does work, but it's not a clobber you over the head type energy that you get with an XXL Starbucks with 2 extra shots or Red Bull. The taste is a very bitter lemon, not the best, but tolerable for a bit of pep."
"22828","B001KYQKK4","A1RVLW0BI2CAUU","Kungfu Jedi","1","1","4","1335571200","Sometimes you just don't need the caffeine","Great stuff first thing in the morning if you need a brain jolt without the caffeine jitters. I get my coffee later in the day for my daily fix but this 5 hour energy decaf definitely clears the fog."
"22829","B001KYQKK4","A1BUQMCAKPQ6MT","Indhiker","1","1","5","1324425600","5-hour","Just what I was looking for...  I'm not able to find this in the retail market.  I work all day and when I go to the gym, this product gives me the necessary staying power and doesn't give me the shakes like some of the other products."
"22830","B001UFZETQ","AGNSZVLUSNPLH","Norman Zuckerman","1","1","5","1345334400","norman zuckerman  boise","mackerel is a healthy fish..full of omega 3 fatty acids..yet these have no ""fishy taste""..delicious as a snack or as part  of a meal..these are small fish (not king mackerel) and therefore should be low in mercury..highly recommended.."
